fecha,pala,horas_Operativo,horas_Demora,horas_Malogrado,horas_totales,disponibilidad_%,produccion_total,perdida_total,perdida_Demora,perdida_Malogrado
2025-11-02,SH009,22.28,0.3,1.42,24.0,92.85,131560.8,10135.2,1771.2,8364.0
2025-11-02,SH010,22.03,1.47,0.5,24.0,91.81,130084.8,11611.2,8659.2,2952.0
2025-11-02,SH011,21.05,1.82,1.13,24.0,87.71,109459.99,15340.0,9446.67,5893.33
2025-11-02,SH012,21.45,1.73,0.82,24.0,89.37,111539.99,13260.01,9013.34,4246.67
2025-11-02,SH013,17.13,2.05,4.82,24.0,71.39,89093.33,35706.67,10660.0,25046.67
2025-11-02,SH014,18.72,0.68,4.6,24.0,77.99,97326.67,27473.34,3553.34,23920.0
2025-11-02,SH015,16.93,1.73,5.33,24.0,70.56,88053.35,36746.68,9013.34,27733.34
2025-11-03,SH001,21.63,1.02,1.35,24.0,90.14,127723.2,13972.8,6002.4,7970.4
2025-11-03,SH002,20.83,3.17,0.0,24.0,86.81,123000.0,18696.0,18696.0,0.0
2025-11-03,SH003,22.25,1.58,0.17,24.0,92.71,131364.0,10332.0,9348.0,984.0
2025-11-03,SH004,16.95,1.47,5.58,24.0,70.62,100072.8,41623.2,8659.2,32964.0
2025-11-03,SH005,17.15,1.33,5.52,24.0,71.46,101253.6,40442.4,7872.0,32570.4
2025-11-03,SH006,22.4,1.6,0.0,24.0,93.33,132249.6,9446.4,9446.4,0.0
2025-11-03,SH007,20.22,1.15,2.63,24.0,84.24,119359.2,22336.8,6789.6,15547.2
2025-11-03,SH008,21.75,1.13,1.12,24.0,90.63,128412.0,13284.0,6691.2,6592.8
2025-11-03,SH009,21.77,2.07,0.17,24.0,90.69,128510.4,13185.6,12201.6,984.0
2025-11-03,SH010,18.82,4.58,0.6,24.0,78.4,111093.6,30602.4,27060.0,3542.4
2025-11-03,SH011,22.58,1.42,0.0,24.0,94.1,117433.33,7366.66,7366.66,0.0
2025-11-03,SH012,23.47,0.22,0.32,24.0,97.78,122026.65,2773.34,1126.67,1646.67
2025-11-03,SH013,18.9,4.9,0.2,24.0,78.75,98280.01,26520.0,25480.0,1040.0
2025-11-03,SH014,16.18,0.6,7.22,24.0,67.43,84153.35,40646.66,3120.0,37526.66
2025-11-03,SH015,21.12,0.0,2.88,24.0,87.99,109806.64,14993.34,0.0,14993.34
2025-11-04,SH001,21.6,1.85,0.55,24.0,90.0,127526.4,14169.6,10922.4,3247.2
2025-11-04,SH002,19.32,3.67,1.02,24.0,80.49,114045.6,27650.4,21648.0,6002.4
2025-11-04,SH003,21.23,2.77,0.0,24.0,88.47,125361.6,16334.4,16334.4,0.0
2025-11-04,SH004,22.07,1.93,0.0,24.0,91.94,130281.6,11414.4,11414.4,0.0
2025-11-04,SH005,21.08,1.28,1.63,24.0,87.85,124476.0,17220.0,7576.8,9643.2
2025-11-04,SH006,23.27,0.73,0.0,24.0,96.94,137366.4,4329.6,4329.6,0.0
2025-11-04,SH007,23.37,0.63,0.0,24.0,97.36,137956.8,3739.2,3739.2,0.0
2025-11-04,SH008,20.95,0.43,2.62,24.0,87.29,123688.8,18007.2,2558.4,15448.8
2025-11-04,SH009,22.1,1.73,0.17,24.0,92.08,130478.4,11217.6,10233.6,984.0
2025-11-04,SH010,19.38,4.03,0.58,24.0,80.76,114439.2,27256.8,23812.8,3444.0
2025-11-04,SH011,14.47,6.23,3.3,24.0,60.28,75226.66,49573.33,32413.33,17160.0
2025-11-04,SH012,22.7,0.65,0.65,24.0,94.58,118039.99,6760.0,3380.0,3380.0
2025-11-04,SH013,21.97,1.7,0.33,24.0,91.53,114226.68,10573.34,8840.0,1733.34
2025-11-04,SH014,17.55,0.27,6.18,24.0,73.12,91259.99,33540.0,1386.67,32153.33
2025-11-04,SH015,21.43,0.65,1.92,24.0,89.31,111453.32,13346.67,3380.0,9966.67
2025-11-05,SH001,19.2,1.27,3.53,24.0,80.0,113356.8,28339.2,7478.4,20860.8
2025-11-05,SH002,19.57,1.95,2.48,24.0,81.53,115521.6,26174.4,11512.8,14661.6
2025-11-05,SH003,17.93,3.2,2.87,24.0,74.72,105878.4,35817.6,18892.8,16924.8
2025-11-05,SH004,14.08,2.65,7.27,24.0,58.68,83148.0,58548.0,15645.6,42902.4
2025-11-05,SH005,17.83,0.25,5.92,24.0,74.31,105288.0,36408.0,1476.0,34932.0
2025-11-05,SH006,22.63,0.0,1.37,24.0,94.31,133627.2,8068.8,0.0,8068.8
2025-11-05,SH007,18.72,4.15,1.13,24.0,77.99,110503.2,31192.8,24501.6,6691.2
2025-11-05,SH008,21.6,2.4,0.0,24.0,90.0,127526.4,14169.6,14169.6,0.0
2025-11-05,SH009,20.37,2.98,0.65,24.0,84.86,120244.8,21451.2,17613.6,3837.6
2025-11-05,SH010,18.28,3.7,2.02,24.0,76.18,107944.8,33751.2,21844.8,11906.4
2025-11-05,SH011,22.58,1.23,0.18,24.0,94.1,117433.35,7366.66,6413.33,953.33
2025-11-05,SH012,19.62,3.37,1.02,24.0,81.74,102006.68,22793.34,17506.67,5286.67
2025-11-05,SH013,18.63,2.9,2.47,24.0,77.64,96893.32,27906.67,15080.0,12826.67
2025-11-05,SH014,21.1,1.38,1.52,24.0,87.92,109719.99,15080.01,7193.34,7886.67
2025-11-05,SH015,18.93,1.9,3.17,24.0,78.89,98453.33,26346.65,9879.99,16466.66
2025-11-06,SH001,21.9,0.87,1.23,24.0,91.25,129297.6,12398.4,5116.8,7281.6
2025-11-06,SH002,21.7,1.42,0.88,24.0,90.42,128116.8,13579.2,8364.0,5215.2
2025-11-06,SH003,18.82,2.9,2.28,24.0,78.4,111093.6,30602.4,17121.6,13480.8
2025-11-06,SH004,22.9,1.1,0.0,24.0,95.42,135201.6,6494.4,6494.4,0.0
2025-11-06,SH005,18.97,1.1,3.93,24.0,79.03,111979.2,29716.8,6494.4,23222.4
2025-11-06,SH006,20.43,1.35,2.22,24.0,85.14,120638.4,21057.6,7970.4,13087.2
2025-11-06,SH007,20.15,3.68,0.17,24.0,83.96,118965.6,22730.4,21746.4,984.0
2025-11-06,SH008,14.75,0.8,8.45,24.0,61.46,87084.0,54612.0,4723.2,49888.8
2025-11-06,SH009,21.55,0.9,1.55,24.0,89.79,127231.2,14464.8,5313.6,9151.2
2025-11-06,SH010,19.33,1.62,3.05,24.0,80.56,114144.0,27552.0,9544.8,18007.2
2025-11-06,SH011,18.82,1.88,3.3,24.0,78.4,97846.65,26953.33,9793.33,17160.0
2025-11-06,SH012,21.93,1.22,0.85,24.0,91.39,114053.33,10746.66,6326.66,4420.0
2025-11-06,SH013,21.07,2.47,0.47,24.0,87.78,109546.68,15253.34,12826.67,2426.67
2025-11-06,SH014,21.2,2.27,0.53,24.0,88.33,110240.0,14560.0,11786.66,2773.34
2025-11-06,SH015,20.88,0.67,2.45,24.0,87.01,108593.34,16206.67,3466.67,12740.0
2025-11-07,SH001,20.8,3.08,0.12,24.0,86.67,122803.2,18892.8,18204.0,688.8
2025-11-07,SH002,20.22,1.38,2.4,24.0,84.24,119359.2,22336.8,8167.2,14169.6
2025-11-07,SH003,19.85,0.72,3.43,24.0,82.71,117194.4,24501.6,4231.2,20270.4
2025-11-07,SH004,20.9,1.48,1.62,24.0,87.08,123393.6,18302.4,8757.6,9544.8
2025-11-07,SH005,22.55,1.45,0.0,24.0,93.96,133135.2,8560.8,8560.8,0.0
2025-11-07,SH006,23.1,0.9,0.0,24.0,96.25,136382.4,5313.6,5313.6,0.0
2025-11-07,SH007,21.57,2.43,0.0,24.0,89.86,127329.6,14366.4,14366.4,0.0
2025-11-07,SH008,20.45,3.55,0.0,24.0,85.21,120736.8,20959.2,20959.2,0.0
2025-11-07,SH009,21.22,1.75,1.03,24.0,88.4,125263.2,16432.8,10332.0,6100.8
2025-11-07,SH010,17.05,2.95,4.0,24.0,71.04,100663.2,41032.8,17416.8,23616.0
2025-11-07,SH011,19.12,2.6,2.28,24.0,79.65,99406.67,25393.34,13520.0,11873.34
2025-11-07,SH012,21.22,2.78,0.0,24.0,88.4,110326.66,14473.33,14473.33,0.0
2025-11-07,SH013,16.78,2.82,4.4,24.0,69.93,87273.33,37526.67,14646.67,22880.0
2025-11-07,SH014,21.87,1.68,0.45,24.0,91.11,113706.66,11093.33,8753.33,2340.0
2025-11-07,SH015,18.43,4.27,1.3,24.0,76.81,95853.34,28946.67,22186.67,6760.0
2025-11-08,SH001,17.23,3.48,3.28,24.0,71.81,101745.6,39950.4,20565.6,19384.8
2025-11-08,SH002,18.27,4.58,1.15,24.0,76.11,107846.4,33849.6,27060.0,6789.6
2025-11-08,SH003,19.8,1.38,2.82,24.0,82.5,116899.2,24796.8,8167.2,16629.6
2025-11-08,SH004,22.37,1.63,0.0,24.0,93.19,132052.8,9643.2,9643.2,0.0
2025-11-08,SH005,22.68,1.32,0.0,24.0,94.51,133922.4,7773.6,7773.6,0.0
2025-11-08,SH006,22.63,1.37,0.0,24.0,94.31,133627.2,8068.8,8068.8,0.0
2025-11-08,SH007,19.55,2.28,2.17,24.0,81.46,115423.2,26272.8,13480.8,12792.0
2025-11-08,SH008,20.57,2.22,1.22,24.0,85.69,121425.6,20270.4,13087.2,7183.2
2025-11-08,SH009,16.93,4.52,2.55,24.0,70.56,99974.4,41721.6,26666.4,15055.2
2025-11-08,SH010,20.73,0.95,2.32,24.0,86.39,122409.6,19286.4,5608.8,13677.6
2025-11-08,SH011,22.3,1.7,0.0,24.0,92.92,115960.0,8840.01,8840.01,0.0
2025-11-08,SH012,21.05,0.5,2.45,24.0,87.71,109459.99,15339.99,2599.99,12740.0
2025-11-08,SH013,21.28,2.55,0.17,24.0,88.68,110673.33,14126.67,13260.0,866.67
2025-11-08,SH014,21.23,0.57,2.2,24.0,88.47,110413.33,14386.67,2946.67,11440.0
2025-11-08,SH015,22.38,1.62,0.0,24.0,93.26,116393.33,8406.67,8406.67,0.0
2025-11-09,SH001,16.5,2.18,5.32,24.0,68.75,97416.0,44280.0,12890.4,31389.6
2025-11-09,SH002,20.42,0.97,2.62,24.0,85.07,120540.0,21156.0,5707.2,15448.8
2025-11-09,SH003,21.3,1.67,1.03,24.0,88.75,125755.2,15940.8,9840.0,6100.8
2025-11-09,SH004,20.23,1.77,2.0,24.0,84.31,119457.6,22238.4,10430.4,11808.0
2025-11-09,SH005,21.97,2.03,0.0,24.0,91.53,129691.2,12004.8,12004.8,0.0
2025-11-09,SH006,21.2,0.0,2.8,24.0,88.33,125164.8,16531.2,0.0,16531.2
2025-11-09,SH007,22.07,1.93,0.0,24.0,91.94,130281.6,11414.4,11414.4,0.0
2025-11-09,SH008,21.4,1.45,1.15,24.0,89.17,126345.6,15350.4,8560.8,6789.6
2025-11-09,SH009,22.03,0.77,1.2,24.0,91.81,130084.8,11611.2,4526.4,7084.8
2025-11-09,SH010,17.22,3.58,3.2,24.0,71.74,101647.2,40048.8,21156.0,18892.8
2025-11-09,SH011,21.18,1.02,1.8,24.0,88.26,110153.34,14646.67,5286.67,9360.0
2025-11-09,SH012,18.83,3.03,2.13,24.0,78.47,97933.34,26866.65,15773.32,11093.33
2025-11-09,SH013,23.17,0.83,0.0,24.0,96.53,120466.67,4333.34,4333.34,0.0
2025-11-09,SH014,24.0,0.0,0.0,24.0,100.0,124800.0,0.0,0.0,0.0
2025-11-09,SH015,17.75,6.25,0.0,24.0,73.96,92300.02,32500.01,32500.01,0.0
2025-11-10,SH001,16.27,3.82,3.92,24.0,67.78,96038.4,45657.6,22533.6,23124.0
2025-11-10,SH002,18.17,0.72,5.12,24.0,75.69,107256.0,34440.0,4231.2,30208.8
2025-11-10,SH003,22.1,1.9,0.0,24.0,92.08,130478.4,11217.6,11217.6,0.0
2025-11-10,SH004,20.23,0.42,3.35,24.0,84.31,119457.6,22238.4,2460.0,19778.4
2025-11-10,SH005,24.0,0.0,0.0,24.0,100.0,141696.0,0.0,0.0,0.0
2025-11-10,SH006,19.68,1.07,3.25,24.0,82.01,116210.4,25485.6,6297.6,19188.0
2025-11-10,SH007,21.95,0.32,1.73,24.0,91.46,129592.8,12103.2,1869.6,10233.6
2025-11-10,SH008,20.48,1.88,1.63,24.0,85.35,120933.6,20762.4,11119.2,9643.2
2025-11-10,SH009,17.37,1.73,4.9,24.0,72.36,102532.8,39163.2,10233.6,28929.6
2025-11-10,SH010,20.37,1.77,1.87,24.0,84.86,120244.8,21451.2,10430.4,11020.8
2025-11-10,SH011,18.85,0.68,4.47,24.0,78.54,98020.0,26780.0,3553.33,23226.67
2025-11-10,SH012,15.87,0.85,7.28,24.0,66.11,82506.67,42293.33,4420.0,37873.33
2025-11-10,SH013,21.35,2.4,0.25,24.0,88.96,111019.99,13780.0,12480.0,1300.0
2025-11-10,SH014,20.8,2.78,0.42,24.0,86.67,108159.99,16640.0,14473.33,2166.67
2025-11-10,SH015,17.52,4.35,2.13,24.0,72.99,91086.66,33713.33,22620.0,11093.33
2025-11-11,SH001,20.35,1.63,2.02,24.0,84.79,120146.4,21549.6,9643.2,11906.4
2025-11-11,SH002,18.23,2.67,3.1,24.0,75.97,107649.6,34046.4,15744.0,18302.4
2025-11-11,SH003,22.55,1.45,0.0,24.0,93.96,133135.2,8560.8,8560.8,0.0
2025-11-11,SH004,20.08,1.13,2.78,24.0,83.68,118572.0,23124.0,6691.2,16432.8
2025-11-11,SH005,21.97,0.67,1.37,24.0,91.53,129691.2,12004.8,3936.0,8068.8
2025-11-11,SH006,22.02,1.33,0.65,24.0,91.74,129986.4,11709.6,7872.0,3837.6
2025-11-11,SH007,20.3,2.93,0.77,24.0,84.58,119851.2,21844.8,17318.4,4526.4
2025-11-11,SH008,17.1,4.15,2.75,24.0,71.25,100958.4,40737.6,24501.6,16236.0
2025-11-11,SH009,22.5,0.53,0.97,24.0,93.75,132840.0,8856.0,3148.8,5707.2
2025-11-11,SH010,22.23,1.77,0.0,24.0,92.64,131265.6,10430.4,10430.4,0.0
2025-11-11,SH011,20.45,2.72,0.83,24.0,85.21,106339.98,18459.99,14126.66,4333.33
2025-11-11,SH012,20.28,1.08,2.63,24.0,84.51,105473.33,19326.67,5633.34,13693.33
2025-11-11,SH013,21.97,1.28,0.75,24.0,91.53,114226.68,10573.33,6673.33,3900.0
2025-11-11,SH014,17.52,4.18,2.3,24.0,72.99,91086.68,33713.34,21753.34,11960.0
2025-11-11,SH015,22.37,0.3,1.33,24.0,93.19,116306.67,8493.33,1560.0,6933.33
2025-11-12,SH001,22.95,0.88,0.17,24.0,95.63,135496.8,6199.2,5215.2,984.0
2025-11-12,SH002,21.8,2.2,0.0,24.0,90.83,128707.2,12988.8,12988.8,0.0
2025-11-12,SH003,18.92,2.18,2.9,24.0,78.82,111684.0,30012.0,12890.4,17121.6
2025-11-12,SH004,20.28,0.78,2.93,24.0,84.51,119752.8,21943.2,4624.8,17318.4
2025-11-12,SH005,20.68,2.48,0.83,24.0,86.18,122114.4,19581.6,14661.6,4920.0
2025-11-12,SH006,19.1,1.53,3.37,24.0,79.58,112766.4,28929.6,9052.8,19876.8
2025-11-12,SH007,22.92,1.08,0.0,24.0,95.49,135300.0,6396.0,6396.0,0.0
2025-11-12,SH008,22.07,1.32,0.62,24.0,91.94,130281.6,11414.4,7773.6,3640.8
2025-11-12,SH009,22.22,1.62,0.17,24.0,92.57,131167.2,10528.8,9544.8,984.0
2025-11-12,SH010,18.18,2.98,2.83,24.0,75.76,107354.4,34341.6,17613.6,16728.0
2025-11-12,SH011,19.67,2.33,2.0,24.0,81.94,102266.67,22533.34,12133.34,10400.0
2025-11-12,SH012,16.4,4.62,2.98,24.0,68.33,85280.0,39520.01,24006.68,15513.33
2025-11-12,SH013,20.97,2.53,0.5,24.0,87.36,109026.67,15773.33,13173.33,2600.0
2025-11-12,SH014,19.32,2.43,2.25,24.0,80.49,100446.66,24353.35,12653.34,11700.01
2025-11-12,SH015,17.77,1.6,4.63,24.0,74.03,92386.66,32413.32,8319.99,24093.33
2025-11-13,SH001,19.88,2.37,1.75,24.0,82.85,117391.2,24304.8,13972.8,10332.0
2025-11-13,SH002,18.98,1.57,3.45,24.0,79.1,112077.6,29618.4,9249.6,20368.8
2025-11-13,SH003,19.02,1.32,3.67,24.0,79.24,112274.4,29421.6,7773.6,21648.0
2025-11-13,SH004,22.7,1.3,0.0,24.0,94.58,134020.8,7675.2,7675.2,0.0
2025-11-13,SH005,16.63,4.35,3.02,24.0,69.31,98203.2,43492.8,25682.4,17810.4
2025-11-13,SH006,23.53,0.47,0.0,24.0,98.06,138940.8,2755.2,2755.2,0.0
2025-11-13,SH007,19.78,4.22,0.0,24.0,82.43,116800.8,24895.2,24895.2,0.0
2025-11-13,SH008,21.77,1.08,1.15,24.0,90.69,128510.4,13185.6,6396.0,6789.6
2025-11-13,SH009,20.2,3.57,0.23,24.0,84.17,119260.8,22435.2,21057.6,1377.6
2025-11-13,SH010,20.78,1.1,2.12,24.0,86.6,122704.8,18991.2,6494.4,12496.8
2025-11-13,SH011,21.27,2.23,0.5,24.0,88.61,110586.67,14213.34,11613.34,2600.0
2025-11-13,SH012,22.03,1.97,0.0,24.0,91.81,114573.35,10226.66,10226.66,0.0
2025-11-13,SH013,18.85,4.08,1.07,24.0,78.54,98020.0,26780.0,21233.33,5546.67
2025-11-13,SH014,21.27,1.77,0.97,24.0,88.61,110586.66,14213.34,9186.67,5026.67
2025-11-13,SH015,22.85,0.18,0.97,24.0,95.21,118819.99,5980.0,953.33,5026.67
2025-11-14,SH001,19.12,3.32,1.57,24.0,79.65,112864.8,28831.2,19581.6,9249.6
2025-11-14,SH002,22.82,0.62,0.57,24.0,95.07,134709.6,6986.4,3640.8,3345.6
2025-11-14,SH003,21.08,1.78,1.13,24.0,87.85,124476.0,17220.0,10528.8,6691.2
2025-11-14,SH004,17.92,2.73,3.35,24.0,74.65,105780.0,35916.0,16137.6,19778.4
2025-11-14,SH005,16.4,6.62,0.98,24.0,68.33,96825.6,44870.4,39064.8,5805.6
2025-11-14,SH006,21.12,1.73,1.15,24.0,87.99,124672.8,17023.2,10233.6,6789.6
2025-11-14,SH007,22.27,1.45,0.28,24.0,92.78,131462.4,10233.6,8560.8,1672.8
2025-11-14,SH008,23.67,0.33,0.0,24.0,98.61,139728.0,1968.0,1968.0,0.0
2025-11-14,SH009,21.7,2.3,0.0,24.0,90.42,128116.8,13579.2,13579.2,0.0
2025-11-14,SH010,18.1,0.85,5.05,24.0,75.42,106862.4,34833.6,5018.4,29815.2
2025-11-14,SH011,17.8,1.38,4.82,24.0,74.17,92559.99,32240.0,7193.33,25046.67
2025-11-14,SH012,23.18,0.17,0.65,24.0,96.6,120553.33,4246.66,866.66,3380.0
2025-11-14,SH013,18.07,0.82,5.12,24.0,75.28,93946.67,30853.34,4246.67,26606.67
2025-11-14,SH014,21.95,2.05,0.0,24.0,91.46,114140.0,10660.01,10660.01,0.0
2025-11-14,SH015,19.83,1.32,2.85,24.0,82.64,103133.34,21666.68,6846.67,14820.01
2025-11-15,SH001,18.8,2.72,2.48,24.0,78.33,110995.2,30700.8,16039.2,14661.6
2025-11-15,SH002,16.23,3.0,4.77,24.0,67.64,95841.6,45854.4,17712.0,28142.4
2025-11-15,SH003,22.45,1.55,0.0,24.0,93.54,132544.8,9151.2,9151.2,0.0
2025-11-15,SH004,23.53,0.0,0.47,24.0,98.06,138940.8,2755.2,0.0,2755.2
2025-11-15,SH005,22.22,1.78,0.0,24.0,92.57,131167.2,10528.8,10528.8,0.0
2025-11-15,SH006,19.87,2.92,1.22,24.0,82.78,117292.8,24403.2,17220.0,7183.2
2025-11-15,SH007,20.35,3.65,0.0,24.0,84.79,120146.4,21549.6,21549.6,0.0
2025-11-15,SH008,20.73,1.08,2.18,24.0,86.39,122409.6,19286.4,6396.0,12890.4
2025-11-15,SH009,21.55,2.45,0.0,24.0,89.79,127231.2,14464.8,14464.8,0.0
2025-11-15,SH010,21.88,2.12,0.0,24.0,91.18,129199.2,12496.8,12496.8,0.0
2025-11-15,SH011,22.33,1.13,0.53,24.0,93.06,116133.34,8666.66,5893.33,2773.33
2025-11-15,SH012,20.95,1.68,1.37,24.0,87.29,108939.99,15860.0,8753.33,7106.67
2025-11-15,SH013,19.45,2.15,2.4,24.0,81.04,101140.01,23660.0,11180.0,12480.0
2025-11-15,SH014,18.42,2.73,2.85,24.0,76.74,95766.66,29033.33,14213.33,14820.0
2025-11-15,SH015,22.38,1.62,0.0,24.0,93.26,116393.34,8406.66,8406.66,0.0
2025-11-16,SH001,18.28,2.8,2.92,24.0,76.18,107944.8,33751.2,16531.2,17220.0
2025-11-16,SH002,21.6,0.78,1.62,24.0,90.0,127526.4,14169.6,4624.8,9544.8
2025-11-16,SH003,20.6,0.0,3.4,24.0,85.83,121622.4,20073.6,0.0,20073.6
2025-11-16,SH004,19.18,3.4,1.42,24.0,79.93,113258.4,28437.6,20073.6,8364.0
2025-11-16,SH005,20.43,3.57,0.0,24.0,85.14,120638.4,21057.6,21057.6,0.0
2025-11-16,SH006,14.72,2.3,6.98,24.0,61.32,86887.2,54808.8,13579.2,41229.6
2025-11-16,SH007,21.35,0.77,1.88,24.0,88.96,126050.4,15645.6,4526.4,11119.2
2025-11-16,SH008,17.17,3.85,2.98,24.0,71.53,101352.0,40344.0,22730.4,17613.6
2025-11-16,SH009,17.12,5.72,1.17,24.0,71.32,101056.8,40639.2,33751.2,6888.0
2025-11-16,SH010,22.85,1.15,0.0,24.0,95.21,134906.4,6789.6,6789.6,0.0
2025-11-16,SH011,22.28,1.72,0.0,24.0,92.85,115873.33,8926.66,8926.66,0.0
2025-11-16,SH012,21.4,2.02,0.58,24.0,89.17,111280.01,13520.0,10486.66,3033.34
2025-11-16,SH013,19.2,1.93,2.87,24.0,80.0,99840.01,24959.99,10053.32,14906.67
2025-11-16,SH014,21.75,1.0,1.25,24.0,90.62,113100.0,11700.01,5200.0,6500.01
2025-11-16,SH015,22.75,0.47,0.78,24.0,94.79,118300.0,6500.0,2426.66,4073.34
2025-11-17,SH001,19.13,3.32,1.55,24.0,79.72,112963.2,28732.8,19581.6,9151.2
2025-11-17,SH002,21.8,2.2,0.0,24.0,90.83,128707.2,12988.8,12988.8,0.0
2025-11-17,SH003,23.18,0.82,0.0,24.0,96.6,136874.4,4821.6,4821.6,0.0
2025-11-17,SH004,23.35,0.0,0.65,24.0,97.29,137858.4,3837.6,0.0,3837.6
2025-11-17,SH005,21.63,1.48,0.88,24.0,90.14,127723.2,13972.8,8757.6,5215.2
2025-11-17,SH006,16.02,6.03,1.95,24.0,66.74,94562.4,47133.6,35620.8,11512.8
2025-11-17,SH007,20.52,2.23,1.25,24.0,85.49,121130.4,20565.6,13185.6,7380.0
2025-11-17,SH008,22.2,1.8,0.0,24.0,92.5,131068.8,10627.2,10627.2,0.0
2025-11-17,SH009,20.75,2.33,0.92,24.0,86.46,122508.0,19188.0,13776.0,5412.0
2025-11-17,SH010,22.25,1.58,0.17,24.0,92.71,131364.0,10332.0,9348.0,984.0
2025-11-17,SH011,20.27,2.1,1.63,24.0,84.44,105386.67,19413.34,10920.01,8493.33
2025-11-17,SH012,22.18,0.77,1.05,24.0,92.43,115353.36,9446.67,3986.67,5460.0
2025-11-17,SH013,17.83,3.08,3.08,24.0,74.31,92733.34,32066.67,16033.34,16033.33
2025-11-17,SH014,21.4,0.0,2.6,24.0,89.17,111279.99,13520.0,0.0,13520.0
2025-11-17,SH015,18.28,0.72,5.0,24.0,76.18,95073.34,29726.66,3726.66,26000.0
2025-11-18,SH001,16.25,3.58,4.17,24.0,67.71,95940.0,45756.0,21156.0,24600.0
2025-11-18,SH002,21.08,1.42,1.5,24.0,87.85,124476.0,17220.0,8364.0,8856.0
2025-11-18,SH003,19.35,3.4,1.25,24.0,80.63,114242.4,27453.6,20073.6,7380.0
2025-11-18,SH004,18.92,3.67,1.42,24.0,78.82,111684.0,30012.0,21648.0,8364.0
2025-11-18,SH005,23.68,0.32,0.0,24.0,98.68,139826.4,1869.6,1869.6,0.0
2025-11-18,SH006,22.07,0.0,1.93,24.0,91.94,130281.6,11414.4,0.0,11414.4
2025-11-18,SH007,15.97,2.48,5.55,24.0,66.53,94267.2,47428.8,14661.6,32767.2
2025-11-18,SH008,18.63,1.6,3.77,24.0,77.64,110011.2,31684.8,9446.4,22238.4
2025-11-18,SH009,20.35,2.52,1.13,24.0,84.79,120146.4,21549.6,14858.4,6691.2
2025-11-18,SH010,21.22,1.02,1.77,24.0,88.4,125263.2,16432.8,6002.4,10430.4
2025-11-18,SH011,20.6,2.32,1.08,24.0,85.83,107120.01,17680.0,12046.66,5633.34
2025-11-18,SH012,22.38,1.62,0.0,24.0,93.26,116393.34,8406.66,8406.66,0.0
2025-11-18,SH013,21.92,2.08,0.0,24.0,91.32,113966.67,10833.33,10833.33,0.0
2025-11-18,SH014,17.33,5.48,1.18,24.0,72.22,90133.32,34666.67,28513.33,6153.34
2025-11-18,SH015,18.72,3.13,2.15,24.0,77.99,97326.67,27473.33,16293.32,11180.01
2025-11-19,SH001,20.68,0.85,2.47,24.0,86.18,122114.4,19581.6,5018.4,14563.2
2025-11-19,SH002,22.55,1.28,0.17,24.0,93.96,133135.2,8560.8,7576.8,984.0
2025-11-19,SH003,20.95,0.83,2.22,24.0,87.29,123688.8,18007.2,4920.0,13087.2
2025-11-19,SH004,20.38,2.05,1.57,24.0,84.93,120343.2,21352.8,12103.2,9249.6
2025-11-19,SH005,18.57,1.57,3.87,24.0,77.36,109617.6,32078.4,9249.6,22828.8
2025-11-19,SH006,18.62,3.13,2.25,24.0,77.57,109912.8,31783.2,18499.2,13284.0
2025-11-19,SH007,16.3,1.02,6.68,24.0,67.92,96235.2,45460.8,6002.4,39458.4
2025-11-19,SH008,21.57,2.0,0.43,24.0,89.86,127329.6,14366.4,11808.0,2558.4
2025-11-19,SH009,22.97,1.03,0.0,24.0,95.69,135595.2,6100.8,6100.8,0.0
2025-11-19,SH010,21.4,1.62,0.98,24.0,89.17,126345.6,15350.4,9544.8,5805.6
2025-11-19,SH011,22.45,1.55,0.0,24.0,93.54,116739.99,8059.99,8059.99,0.0
2025-11-19,SH012,20.58,3.42,0.0,24.0,85.76,107033.31,17766.66,17766.66,0.0
2025-11-19,SH013,22.23,1.77,0.0,24.0,92.64,115613.34,9186.66,9186.66,0.0
2025-11-19,SH014,21.75,2.25,0.0,24.0,90.62,113099.99,11700.0,11700.0,0.0
2025-11-19,SH015,16.15,2.8,5.05,24.0,67.29,83979.99,40819.99,14560.0,26259.99
2025-11-20,SH001,21.82,1.03,1.15,24.0,90.9,128805.6,12890.4,6100.8,6789.6
2025-11-20,SH002,17.6,5.13,1.27,24.0,73.33,103910.4,37785.6,30307.2,7478.4
2025-11-20,SH003,22.82,1.18,0.0,24.0,95.07,134709.6,6986.4,6986.4,0.0
2025-11-20,SH004,23.5,0.5,0.0,24.0,97.92,138744.0,2952.0,2952.0,0.0
2025-11-20,SH005,19.22,3.7,1.08,24.0,80.07,113455.2,28240.8,21844.8,6396.0
2025-11-20,SH006,17.85,0.87,5.28,24.0,74.37,105386.4,36309.6,5116.8,31192.8
2025-11-20,SH007,22.27,0.58,1.15,24.0,92.78,131462.4,10233.6,3444.0,6789.6
2025-11-20,SH008,15.68,3.55,4.77,24.0,65.35,92594.4,49101.6,20959.2,28142.4
2025-11-20,SH009,22.75,0.0,1.25,24.0,94.79,134316.0,7380.0,0.0,7380.0
2025-11-20,SH010,22.33,1.15,0.52,24.0,93.06,131856.0,9840.0,6789.6,3050.4
2025-11-20,SH011,20.93,1.12,1.95,24.0,87.22,108853.34,15946.67,5806.67,10140.0
2025-11-20,SH012,20.08,2.23,1.68,24.0,83.68,104433.34,20366.67,11613.34,8753.33
